"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity","log_total_rooms","log_total_bedrooms","log_population","log_households","value_range","cluster"
-117.18,32.92,4,15025,2616,7560,2392,5.196,210700,"<1H OCEAN",9.61747075940341,7.86940171257709,8.93062646917358,7.77988511507052,"[2.1,2.6)","area_0"
-117.25,32.96,18,4773,743,1970,716,6.6199,406200,"NEAR OCEAN",8.4707303170059,6.61069604471776,7.58578882173203,6.57368016696065,"[4.1,4.6)","area_0"
-117.25,32.94,16,4755,807,1829,756,6.7694,425900,"NEAR OCEAN",8.46695197497949,6.69332366826995,7.51152464839087,6.62804137617953,"[4.1,4.6)","area_0"
-117.24,32.95,18,1591,268,547,243,5.9547,329300,"NEAR OCEAN",7.37211802833779,5.59098698051086,6.30444880242198,5.49306144334055,"[3.1,3.6)","area_0"
-117.24,32.94,12,2165,437,792,386,5.2648,294400,"NEAR OCEAN",7.68017564043659,6.07993319509559,6.67456139181443,5.95583736946483,"[2.6,3.1)","area_0"
-117.13,32.97,10,3486,469,1700,483,6.4696,249500,"<1H OCEAN",8.15651022607997,6.15060276844628,7.43838353004431,6.18001665365257,"[2.1,2.6)","area_0"
-117.18,32.95,4,19001,2688,8980,2441,6.3237,260900,"<1H OCEAN",9.85224688834253,7.89655270164304,9.10275516129625,7.80016307039296,"[2.6,3.1)","area_0"
-117.14,32.96,12,5949,799,2936,781,6.3721,241500,"<1H OCEAN",8.6909784171879,6.68336094576627,7.98480338973441,6.66057514983969,"[2.1,2.6)","area_0"
-117.13,32.96,15,2267,292,1180,289,6.712,240200,"<1H OCEAN",7.72621265050753,5.67675380226828,7.07326971745971,5.66642668811243,"[2.1,2.6)","area_0"
-117.22,32.95,4,18123,3173,7301,2964,6.357,322500,"NEAR OCEAN",9.80493712880685,8.06243279158319,8.89576660405609,7.99429498641598,"[3.1,3.6)","area_0"
-117.22,32.83,34,2936,597,1512,571,3.7841,176900,"NEAR OCEAN",7.98480338973441,6.3919171133926,7.32118855673948,6.34738920965601,"[1.6,2.1)","area_0"
-117.22,32.83,31,3958,727,1924,728,5.4605,190200,"NEAR OCEAN",8.28349412616251,6.58892647753352,7.56216163122565,6.59030104819669,"[1.6,2.1)","area_0"
-117.22,32.83,17,1124,187,553,205,5.7451,237300,"NEAR OCEAN",7.02464903045364,5.23110861685459,6.31535800152233,5.32300997913841,"[2.1,2.6)","area_0"
-117.22,32.83,31,2558,512,1164,492,3.4318,200400,"NEAR OCEAN",7.84698098213879,6.23832462503951,7.05961762829138,6.19847871649231,"[1.6,2.1)","area_0"
-117.22,32.82,35,756,135,423,136,3.5234,183900,"NEAR OCEAN",6.62804137617953,4.90527477843843,6.04737217904628,4.91265488573605,"[1.6,2.1)","area_0"
-117.2,32.84,32,2033,394,989,389,3.2583,181400,"NEAR OCEAN",7.61726781362835,5.97635090929793,6.89669433162271,5.96357934361845,"[1.6,2.1)","area_0"
-117.21,32.84,34,2158,366,1046,335,4.5402,182100,"NEAR OCEAN",7.67693714581808,5.90263333340137,6.95272864462487,5.81413053182507,"[1.6,2.1)","area_0"
-117.2,32.83,36,1089,240,623,226,2.5909,176000,"NEAR OCEAN",6.99301512293296,5.48063892334199,6.43454651878745,5.42053499927229,"[1.6,2.1)","area_0"
-117.21,32.83,36,1475,328,806,327,3.5078,166000,"NEAR OCEAN",7.29641326877392,5.79301360838414,6.69208374250663,5.78996017089725,"[1.6,2.1)","area_0"
-117.21,32.83,28,3241,533,1334,513,4.1806,199600,"NEAR OCEAN",8.08363720314155,6.27852142416584,7.19593722647557,6.24027584517077,"[1.6,2.1)","area_0"
-117.21,32.83,35,2259,501,1340,511,3.4482,162500,"NEAR OCEAN",7.722677516468,6.21660610108486,7.20042489294496,6.2363695902037,"[1.6,2.1)","area_0"
-117.21,32.82,31,2035,383,866,360,3.8529,212000,"NEAR OCEAN",7.6182510978767,5.94803498918065,6.76388490856244,5.88610403145016,"[2.1,2.6)","area_0"
-117.22,32.81,24,730,196,335,203,3.5078,362500,"NEAR OCEAN",6.59304453414244,5.27811465923052,5.81413053182507,5.31320597904179,"[3.6,4.1)","area_0"
-117.2,32.83,35,1377,350,792,313,2.8472,161400,"NEAR OCEAN",7.22766249872865,5.85793315448346,6.67456139181443,5.74620319054015,"[1.6,2.1)","area_0"
-117.2,32.82,35,2772,537,1392,521,3.337,172300,"NEAR OCEAN",7.92732436030979,6.28599809450886,7.23849684089437,6.25575004175337,"[1.6,2.1)","area_0"
-117.19,32.82,35,1074,180,442,173,5.253,204000,"NEAR OCEAN",6.97914527506881,5.19295685089021,6.0913098820777,5.15329159449778,"[1.6,2.1)","area_0"
-117.19,32.82,35,2197,353,945,357,4.9219,192900,"NEAR OCEAN",7.69484807238461,5.8664680569333,6.85118492749374,5.87773578177964,"[1.6,2.1)","area_0"
-117.18,32.84,30,2290,523,1272,472,3.5606,165100,"NEAR OCEAN",7.73630709654828,6.25958146406492,7.14834574390007,6.15697898558556,"[1.6,2.1)","area_0"
-117.18,32.84,32,1351,237,823,269,4.2768,167800,"NEAR OCEAN",7.2086003379602,5.46806014113513,6.71295620067707,5.59471137960184,"[1.6,2.1)","area_0"
-117.19,32.84,30,2492,406,1250,431,5.5277,197100,"NEAR OCEAN",7.82084087990734,6.00635315960173,7.13089883029635,6.06610809010375,"[1.6,2.1)","area_0"
-117.19,32.84,35,2263,427,1001,408,3.875,172000,"NEAR OCEAN",7.72444664563354,6.05678401322862,6.90875477931522,6.01126717440416,"[1.6,2.1)","area_0"
-117.18,32.83,23,2105,525,1218,484,3.375,184100,"NEAR OCEAN",7.65207074611648,6.26339826259162,7.10496544826984,6.18208490671663,"[1.6,2.1)","area_0"
-117.19,32.83,30,2288,448,1240,469,4.0114,169800,"NEAR OCEAN",7.73543335249969,6.10479323241498,7.12286665859908,6.15060276844628,"[1.6,2.1)","area_0"
-117.19,32.83,30,3225,555,1601,532,4.3317,173300,"NEAR OCEAN",8.07868822922987,6.31896811374643,7.37838371299671,6.27664348934164,"[1.6,2.1)","area_0"
-117.17,32.83,24,3541,530,1591,530,5.3538,212500,"NEAR OCEAN",8.1721644521119,6.27287700654617,7.37211802833779,6.27287700654617,"[2.1,2.6)","area_0"
-117.17,32.82,24,1623,417,911,397,2.7401,198100,"NEAR OCEAN",7.39203156751459,6.0330862217988,6.81454289725996,5.98393628068719,"[1.6,2.1)","area_0"
-117.17,32.82,21,2869,596,1471,577,3.0375,197600,"NEAR OCEAN",7.96171881598136,6.39024066706535,7.29369772060144,6.3578422665081,"[1.6,2.1)","area_0"
-117.18,32.83,27,2346,399,1105,373,4.2708,182800,"NEAR OCEAN",7.76046702921342,5.98896141688986,7.00760061395185,5.92157841964382,"[1.6,2.1)","area_0"
-117.17,32.81,26,2424,388,974,375,4.739,184100,"NEAR OCEAN",7.7931743471892,5.96100533962327,6.88141130364254,5.92692602597041,"[1.6,2.1)","area_0"
-117.17,32.82,24,1569,377,715,321,3.1146,187500,"NEAR OCEAN",7.35819375273303,5.93224518744801,6.57228254269401,5.77144112313002,"[1.6,2.1)","area_0"
-117.16,32.8,37,422,79,211,80,3.0625,159700,"NEAR OCEAN",6.04500531403601,4.36944785246702,5.35185813347607,4.38202663467388,"[1.6,2.1)","area_0"
-117.16,32.8,22,2259,634,1213,601,2.5,177800,"NEAR OCEAN",7.722677516468,6.45204895443723,7.10085190894405,6.39859493453521,"[1.6,2.1)","area_0"
-117.16,32.81,34,2275,375,1021,379,3.6371,176300,"NEAR OCEAN",7.72973533138505,5.92692602597041,6.92853781816467,5.93753620508243,"[1.6,2.1)","area_0"
-117.17,32.81,33,3064,506,1355,488,4.22,178700,"NEAR OCEAN",8.02747653086048,6.22653666928747,7.2115567333138,6.19031540585315,"[1.6,2.1)","area_0"
-117.14,32.83,25,2161,462,896,468,2.2284,177500,"NEAR OCEAN",7.67832635650689,6.13556489108174,6.79794041297493,6.14846829591765,"[1.6,2.1)","area_0"
-117.18,32.82,25,1756,301,722,312,4.5625,162300,"NEAR OCEAN",7.47079377419506,5.70711026474888,6.58202513889283,5.74300318780948,"[1.6,2.1)","area_0"
-117.18,32.81,28,3436,537,1503,498,4.7679,204000,"NEAR OCEAN",8.14206328310415,6.28599809450886,7.31521838975297,6.21060007702465,"[1.6,2.1)","area_0"
-117.18,32.8,10,3821,631,1605,609,5.5454,217100,"NEAR OCEAN",8.2482674474469,6.44730586254121,7.38087903556412,6.4118182677099,"[2.1,2.6)","area_0"
-117.17,32.79,44,2262,647,3009,657,2.2663,123600,"NEAR OCEAN",7.72400465667607,6.4723462945009,8.00936307663004,6.48768401848461,"[1.1,1.6)","area_0"
-117.17,32.79,43,1269,297,946,285,2.1447,133300,"NEAR OCEAN",7.14598446771439,5.6937321388027,6.85224256905188,5.65248918026865,"[1.1,1.6)","area_0"
-117.15,32.8,27,1937,537,1211,482,2.75,87500,"NEAR OCEAN",7.568895663407,6.28599809450886,7.09920174355309,6.1779441140506,"[0.6,1.1)","area_0"
-117.15,32.8,23,2395,476,2284,488,3.7292,146300,"NEAR OCEAN",7.78113850984502,6.16541785423142,7.7336835707759,6.19031540585315,"[1.1,1.6)","area_0"
-117.16,32.78,24,3566,765,1697,722,3.6375,178600,"NEAR OCEAN",8.17919979842309,6.63987583382654,7.43661726523423,6.58202513889283,"[1.6,2.1)","area_0"
-117.16,32.79,32,1731,413,1569,427,3.3375,154300,"NEAR OCEAN",7.45645455517621,6.02344759296103,7.35819375273303,6.05678401322862,"[1.1,1.6)","area_0"
-117.17,32.78,17,3845,1051,3102,944,2.3658,164100,"NEAR OCEAN",8.25452888193974,6.95749737087695,8.03980234373648,6.8501261661455,"[1.6,2.1)","area_0"
-117.17,32.77,35,1399,274,695,281,3.767,166800,"NEAR OCEAN",7.24351297466548,5.61312810638807,6.54391184556479,5.63835466933375,"[1.6,2.1)","area_0"
-117.18,32.78,21,4185,1018,3122,993,3.0481,210000,"NEAR OCEAN",8.33926198292358,6.92559519711047,8.04622910107538,6.90073066404517,"[2.1,2.6)","area_0"
-117.18,32.77,23,1215,225,592,224,3.4,200600,"NEAR OCEAN",7.10249935577465,5.41610040220442,6.38350663488401,5.41164605185504,"[1.6,2.1)","area_0"
-117.21,32.81,26,2496,407,1062,380,5.5413,302100,"NEAR OCEAN",7.82244472948932,6.00881318544259,6.96790920180188,5.94017125272043,"[2.6,3.1)","area_0"
-117.2,32.8,34,4854,912,2089,854,3.8542,200000,"NEAR OCEAN",8.48755838628655,6.81563999007433,7.64444076155657,6.74993119378857,"[1.6,2.1)","area_0"
-117.2,32.79,16,2079,394,746,383,5.0958,300000,"NEAR OCEAN",7.63964228785801,5.97635090929793,6.61472560020376,5.94803498918065,"[2.6,3.1)","area_0"
-117.21,32.8,34,1398,222,532,244,3.7102,289600,"NEAR OCEAN",7.24279792279376,5.40267738187228,6.27664348934164,5.4971682252932,"[2.6,3.1)","area_0"
-117.19,32.8,16,2593,794,1235,684,3.1304,166300,"NEAR OCEAN",7.86057078553866,6.67708346124714,7.11882624906208,6.52795791762255,"[1.6,2.1)","area_0"
-117.2,32.8,36,4018,1067,1620,842,2.3599,168400,"NEAR OCEAN",8.29853954537488,6.97260625130175,7.39018142822643,6.73578001424233,"[1.6,2.1)","area_0"
-117.2,32.79,31,3417,533,1245,532,4.7788,276000,"NEAR OCEAN",8.13651825211529,6.27852142416584,7.12689080889881,6.27664348934164,"[2.6,3.1)","area_0"
-117.2,32.79,34,757,212,409,222,3.2312,192200,"NEAR OCEAN",6.62936325343745,5.35658627467201,6.0137151560428,5.40267738187228,"[1.6,2.1)","area_0"
-117.2,32.78,38,2662,498,1132,496,4.0057,241600,"NEAR OCEAN",7.88683299895506,6.21060007702465,7.03174125876313,6.20657592672493,"[2.1,2.6)","area_0"
-117.19,32.77,30,2747,640,3185,657,3.765,238000,"NEAR OCEAN",7.91826468609527,6.46146817635372,8.06620756800626,6.48768401848461,"[2.1,2.6)","area_0"
-117.19,32.77,16,3273,670,1305,671,4.1368,151000,"NEAR OCEAN",8.09346227450118,6.50727771238501,7.17395831975679,6.50876913697168,"[1.1,1.6)","area_0"
-117.19,32.77,14,3575,992,1645,839,2.4397,140600,"NEAR OCEAN",8.18172045512811,6.89972310728487,7.40549566319947,6.73221070646721,"[1.1,1.6)","area_0"
-117.2,32.77,30,156,45,77,40,3.2679,137500,"NEAR OCEAN",5.04985600724954,3.80666248977032,4.34380542185368,3.68887945411394,"[1.1,1.6)","area_0"
-117.15,32.8,41,1413,261,1070,259,2.3578,166700,"NEAR OCEAN",7.25347038268453,5.56452040732269,6.97541392745595,5.55682806169954,"[1.6,2.1)","area_0"
-117.14,32.79,35,3578,582,1568,553,4.7813,188600,"NEAR OCEAN",8.18255926406867,6.36647044773144,7.35755620091035,6.31535800152233,"[1.6,2.1)","area_0"
-117.15,32.78,25,1577,266,611,284,5.25,205100,"NEAR OCEAN",7.36327958696304,5.5834963087817,6.4150969591716,5.64897423816121,"[2.1,2.6)","area_0"
-117.13,32.81,19,2157,554,1349,535,2.7652,177400,"NEAR OCEAN",7.67647364638916,6.31716468674728,7.20711885620776,6.28226674689601,"[1.6,2.1)","area_0"
-117.14,32.81,34,1748,294,800,294,4.4886,179100,"NEAR OCEAN",7.46622755621548,5.68357976733868,6.68461172766793,5.68357976733868,"[1.6,2.1)","area_0"
-117.13,32.8,15,1606,375,784,342,3.7237,108300,"NEAR OCEAN",7.38150189450671,5.92692602597041,6.66440902035041,5.8348107370626,"[1.1,1.6)","area_0"
-117.13,32.8,33,2731,456,1263,445,4.5568,175300,"NEAR OCEAN",7.91242312147371,6.12249280951439,7.14124512235049,6.09807428216624,"[1.6,2.1)","area_0"
-117.12,32.8,29,2863,534,1392,522,3.8719,174200,"NEAR OCEAN",7.95962530509811,6.2803958389602,7.23849684089437,6.25766758788264,"[1.6,2.1)","area_0"
-117.13,32.8,35,2129,382,1044,350,3.9732,174900,"NEAR OCEAN",7.66340766489348,5.94542060860658,6.95081476844258,5.85793315448346,"[1.6,2.1)","area_0"
-117.12,32.78,4,2782,817,1309,787,4.2621,124200,"NEAR OCEAN",7.93092537248339,6.70563909486,7.1770187659099,6.6682282484174,"[1.1,1.6)","area_0"
-117.11,32.82,16,3980,682,3174,647,2.6607,175000,"NEAR OCEAN",8.28903709827848,6.52502965784346,8.06274790108635,6.4723462945009,"[1.6,2.1)","area_0"
-117.11,32.81,15,3428,491,2303,486,2.5953,67500,"NEAR OCEAN",8.13973227971767,6.19644412779452,7.74196789982069,6.18620862390049,"[0.6,1.1)","area_0"
-117.09,32.8,15,666,152,247,164,2.15,131300,"NEAR OCEAN",6.50128967054039,5.02388052084628,5.50938833662798,5.0998664278242,"[1.1,1.6)","area_0"
-117.11,32.84,16,4608,629,2020,636,6.04,243000,"<1H OCEAN",8.43554920237573,6.44413125670044,7.61085279039525,6.45519856334012,"[2.1,2.6)","area_0"
-117.11,32.82,16,4241,892,1771,864,4.375,166500,"NEAR OCEAN",8.35255436947459,6.79346613258001,7.47929963778283,6.76157276880406,"[1.6,2.1)","area_0"
-117.1,32.83,16,1049,154,467,160,6.2047,248100,"<1H OCEAN",6.9555926083963,5.03695260241363,6.1463292576689,5.07517381523383,"[2.1,2.6)","area_0"
-117.1,32.83,16,4214,744,1820,699,4.3783,179500,"<1H OCEAN",8.34616759436413,6.61204103483309,7.50659178007084,6.54965074223381,"[1.6,2.1)","area_0"
-117.09,32.83,15,4138,636,2001,677,4.8419,264000,"<1H OCEAN",8.32796785830549,6.45519856334012,7.60140233458373,6.51767127291227,"[2.6,3.1)","area_0"
-117.08,32.82,16,1787,236,770,228,7.1298,278600,"<1H OCEAN",7.48829351515943,5.46383180502561,6.64639051484773,5.42934562895444,"[2.6,3.1)","area_0"
-117.08,32.83,7,13703,2352,4446,1856,6.4335,260600,"<1H OCEAN",9.5253700659462,7.76302130901852,8.39976009452414,7.52617891334615,"[2.6,3.1)","area_0"
-117.04,32.83,8,2205,348,777,341,6.0266,177400,"<1H OCEAN",7.69848278788095,5.85220247977447,6.65544035036765,5.83188247728352,"[1.6,2.1)","area_0"
-117.07,32.91,5,2234,256,894,253,10.3354,477600,"<1H OCEAN",7.71154897962915,5.54517744447956,6.79570577517351,5.53338948872752,"[4.6,5.1]","area_0"
-117.04,32.9,6,6525,826,3146,806,9.2858,436100,"<1H OCEAN",8.78339623219089,6.71659477352098,8.05388708361822,6.69208374250663,"[4.1,4.6)","area_0"
-117.08,32.8,25,2963,552,1162,556,3.625,184500,"NEAR OCEAN",7.99395754757357,6.31354804627709,7.05789793741186,6.32076829425058,"[1.6,2.1)","area_0"
-117.09,32.79,20,2183,534,999,496,2.8631,169700,"NEAR OCEAN",7.68845535654994,6.2803958389602,6.90675477864855,6.20657592672493,"[1.6,2.1)","area_0"
-117.11,32.79,16,2574,771,1129,721,3.3849,96900,"NEAR OCEAN",7.85321638815607,6.64768837356333,7.02908756414966,6.58063913728495,"[0.6,1.1)","area_0"
-117.11,32.78,16,2220,512,930,527,3.6528,133200,"NEAR OCEAN",7.70526247486633,6.23832462503951,6.8351845861473,6.26720054854136,"[1.1,1.6)","area_0"
-117.09,32.79,36,1529,266,683,260,4.0982,171200,"NEAR OCEAN",7.33236920592906,5.5834963087817,6.52649485957079,5.56068163101553,"[1.6,2.1)","area_0"
-117.09,32.79,31,2019,417,872,386,3.1964,177700,"NEAR OCEAN",7.61035761831284,6.0330862217988,6.77078942390898,5.95583736946483,"[1.6,2.1)","area_0"
-117.09,32.78,28,1708,393,816,393,2.9881,165300,"NEAR OCEAN",7.44307837434852,5.97380961186926,6.70441435496411,5.97380961186926,"[1.6,2.1)","area_0"
-117.07,32.79,36,3583,642,1711,602,3.9745,170800,"NEAR OCEAN",8.18395571730495,6.46458830368996,7.44483327389219,6.40025744530882,"[1.6,2.1)","area_0"
-117.07,32.8,23,2698,410,1094,411,5.1782,195100,"<1H OCEAN",7.9002660367677,6.01615715969835,6.99759598298193,6.01859321449623,"[1.6,2.1)","area_0"
-117.07,32.81,15,2000,402,778,369,4.3594,224200,"<1H OCEAN",7.60090245954208,5.99645208861902,6.65672652417839,5.91079664404053,"[2.1,2.6)","area_0"
-117.05,32.81,17,1885,292,771,301,5.6402,228600,"<1H OCEAN",7.54168309988211,5.67675380226828,6.64768837356333,5.70711026474888,"[2.1,2.6)","area_0"
-117.06,32.8,17,2247,340,973,318,5.5,222000,"<1H OCEAN",7.71735127218533,5.82894561761021,6.880384082186,5.76205138278018,"[2.1,2.6)","area_0"
-117.07,32.78,26,3725,623,1516,627,4.7143,268300,"NEAR OCEAN",8.22282213081366,6.43454651878745,7.32383056620232,6.44094654063292,"[2.6,3.1)","area_0"
-117.08,32.78,21,2919,496,984,443,4.625,222800,"NEAR OCEAN",7.97899637085411,6.20657592672493,6.89162589705225,6.09356977004514,"[2.1,2.6)","area_0"
-117.04,32.79,23,2491,350,863,348,6.7196,306800,"<1H OCEAN",7.82043951526218,5.85793315448346,6.76041469108343,5.85220247977447,"[3.1,3.6)","area_0"
-117.05,32.8,16,1561,378,574,350,3.0035,94600,"<1H OCEAN",7.35308192051543,5.93489419561959,6.35262939631957,5.85793315448346,"[0.6,1.1)","area_0"
-117.05,32.8,25,1905,250,865,253,6.4797,249000,"<1H OCEAN",7.5522372875608,5.52146091786225,6.76272950693188,5.53338948872752,"[2.1,2.6)","area_0"
-117.06,32.79,17,2524,332,771,317,8.7604,331800,"<1H OCEAN",7.8336002236611,5.80513496891649,6.64768837356333,5.75890177387728,"[3.1,3.6)","area_0"
-117.06,32.79,21,3787,492,1246,457,9.6023,391300,"<1H OCEAN",8.2393294279018,6.19847871649231,7.1276936993474,6.12468339089421,"[3.6,4.1)","area_0"
-117.06,32.78,31,2485,436,942,448,4.8,220800,"NEAR OCEAN",7.81802793853073,6.07764224334903,6.84800527457636,6.10479323241498,"[2.1,2.6)","area_0"
-117.03,32.79,26,3859,513,1469,538,5.8683,220500,"<1H OCEAN",8.25816336153762,6.24027584517077,7.29233717617388,6.28785856016178,"[2.1,2.6)","area_0"
-117.03,32.8,19,3866,775,1554,703,4.3281,220000,"<1H OCEAN",8.25997565976828,6.65286302935335,7.34858753092759,6.55535689181067,"[2.1,2.6)","area_0"
-117.04,32.8,11,1802,440,630,428,2.0337,146700,"<1H OCEAN",7.49665243816828,6.08677472691231,6.44571981938558,6.0591231955818,"[1.1,1.6)","area_0"
-117.01,32.8,17,1042,210,650,215,3.1,84200,"<1H OCEAN",6.94889722231331,5.34710753071747,6.47697236288968,5.37063802812766,"[0.6,1.1)","area_0"
-117.01,32.8,17,1558,479,803,431,2.6934,160200,"<1H OCEAN",7.35115822643069,6.17170059741091,6.68835471394676,6.06610809010375,"[1.6,2.1)","area_0"
-117.01,32.8,20,2705,545,1198,497,3.7159,168900,"<1H OCEAN",7.90285719128058,6.30078579466324,7.08840877867539,6.20859002609663,"[1.6,2.1)","area_0"
-117.01,32.79,33,4015,663,1864,664,4.3152,159300,"<1H OCEAN",8.29779262638086,6.49677499018586,7.53047999524554,6.49828214947643,"[1.6,2.1)","area_0"
-117.02,32.8,29,1232,243,665,247,3.65,168900,"<1H OCEAN",7.11639414409346,5.49306144334055,6.49978704065585,5.50938833662798,"[1.6,2.1)","area_0"
-117.01,32.81,26,4499,645,1866,626,5.516,185100,"<1H OCEAN",8.41161042884117,6.46925031679577,7.53155238140729,6.4393503711001,"[1.6,2.1)","area_0"
-117.01,32.81,21,4203,618,1620,600,5.3441,193500,"<1H OCEAN",8.34355383500512,6.42648845745769,7.39018142822643,6.39692965521615,"[1.6,2.1)","area_0"
-117.02,32.81,14,3173,599,1451,585,3.7292,182200,"<1H OCEAN",8.06243279158319,6.39526159811545,7.28000825288419,6.37161184723186,"[1.6,2.1)","area_0"
-117.03,32.82,16,1765,289,743,280,4.9744,209700,"<1H OCEAN",7.4759059693674,5.66642668811243,6.61069604471776,5.63478960316925,"[2.1,2.6)","area_0"
-117.04,32.81,12,2880,406,1381,418,6.5412,254200,"<1H OCEAN",7.96554557312999,6.00635315960173,7.23056315340929,6.03548143252476,"[2.1,2.6)","area_0"
-117.05,32.82,16,4046,731,1684,701,4.2312,197000,"<1H OCEAN",8.30548401772769,6.59441345974978,7.42892719480227,6.55250788703459,"[1.6,2.1)","area_0"
-117.05,32.59,26,1919,345,1326,341,4.2679,131900,"NEAR OCEAN",7.5595594960077,5.84354441703136,7.18992217074581,5.83188247728352,"[1.1,1.6)","area_0"
-117.06,32.59,13,3920,775,2814,760,4.0616,148800,"NEAR OCEAN",8.27384693278451,6.65286302935335,7.94236223767433,6.63331843328038,"[1.1,1.6)","area_0"
-117.06,32.58,17,2724,567,2213,554,3.8529,147700,"NEAR OCEAN",7.9098566672694,6.34035930372775,7.70210434005105,6.31716468674728,"[1.1,1.6)","area_0"
-117.06,32.58,13,3435,708,1761,699,3.4792,107600,"NEAR OCEAN",8.14177220465645,6.56244409369372,7.47363710849621,6.54965074223381,"[1.1,1.6)","area_0"
-117.06,32.57,16,1269,282,1609,298,2.6985,156500,"NEAR OCEAN",7.14598446771439,5.64190707093811,7.38336814699238,5.6970934865054,"[1.6,2.1)","area_0"
-117.05,32.58,25,2185,370,1558,369,5.3072,132700,"NEAR OCEAN",7.68937110752969,5.91350300563827,7.35115822643069,5.91079664404053,"[1.1,1.6)","area_0"
-117.06,32.57,25,1268,282,991,299,3.0284,123600,"NEAR OCEAN",7.14519613499717,5.64190707093811,6.89871453432999,5.70044357339069,"[1.1,1.6)","area_0"
-117.06,32.57,17,2252,378,1776,365,4.6364,141100,"NEAR OCEAN",7.71957398925958,5.93489419561959,7.48211892355212,5.89989735358249,"[1.1,1.6)","area_0"
-117.05,32.57,13,2880,576,2450,567,3.1696,138000,"NEAR OCEAN",7.96554557312999,6.35610766069589,7.80384330353877,6.34035930372775,"[1.1,1.6)","area_0"
-117.05,32.56,18,1215,320,1195,349,1.9875,114900,"NEAR OCEAN",7.10249935577465,5.76832099579377,7.08590146436561,5.85507192220243,"[1.1,1.6)","area_0"
-117.06,32.57,18,1384,311,1429,287,1.3362,95000,"NEAR OCEAN",7.23273313617761,5.73979291217923,7.26473017792987,5.65948221575962,"[0.6,1.1)","area_0"
-117.04,32.55,15,2206,648,2511,648,1.6348,93200,"NEAR OCEAN",7.69893619981345,6.47389069635227,7.82843635915759,6.47389069635227,"[0.6,1.1)","area_0"
-117.05,32.56,22,2172,563,2049,524,2.0159,139300,"NEAR OCEAN",7.68340368105383,6.33327962813969,7.6251071482389,6.26149168432104,"[1.1,1.6)","area_0"
-117.06,32.56,17,2803,683,2768,676,1.7958,140400,"NEAR OCEAN",7.93844555116479,6.52649485957079,7.92588031673756,6.51619307604296,"[1.1,1.6)","area_0"
-117.06,32.56,5,2706,925,3148,855,1.7301,125000,"NEAR OCEAN",7.90322680873073,6.82979373751242,8.05452260953729,6.75110146893676,"[1.1,1.6)","area_0"
